,Tweeted Date,Tweet Description,Popularity Count
8,2021-05-13 20:41:36,"RT @WonderGirls: [J.Y. Park] RE:PLAY with 유빈 혜림
https://t.co/8YTQ2lZREV

#JYP #JYPark #박진영
#슈퍼인턴 #SuperIntern
#유빈 #Yubin #혜림 #Hyerim",0
7,2021-05-13 21:02:25,"RT @ffononoff: 윤종신 버블 진짜 웃기다,, 
하지만 한편으로 
박진영도 열까봐 두렵다",0
6,2021-05-13 21:34:56,"갓세븐 주니어 박진영 진영 네거팁 생가카지마, 너능 벼리얌! ☆ (잭슨",0
5,2021-05-13 21:38:13,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
3,2021-05-13 22:16:04,"이수만은 롤을 그만 둬야하고,
박진영은 마피아같은 k-게임 그만둬야함.

박진영이
동물의 왕국을 배웠다고 생각해보삼.

잇지, 다음번엔 

아~ 동물의 왕국! 동물의 왕국!
앗싸~니니! 앗싸~ 니!  
하는… https://t.co/3JEpaWM4mg",0
2,2021-05-13 22:28:12,"RT @psy_oppa: [캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY
두 프로듀서의 삐걱대는 첫 시작!?✨

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#S…",0
35,2021-05-13 17:08:46,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
36,2021-05-13 17:02:37,갓세븐 주니어 박진영 더 멋있어지면 앙대 진영아 누나 심장 터져...,0
37,2021-05-13 17:01:15,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
38,2021-05-13 16:57:47,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
77,2021-05-13 15:27:27,"RT @Jirawan_Def: ตามหาคนหาย รู้มั้ยว่าคิดถึง
#Jinyoung #진영 #박진영 #GOT7 #갓세븐 #จินยอง  @GOT7Official https://t.co/s45v1RnvHp",0
76,2021-05-13 15:32:00,"RT @screensevens: #JINYOUNG; travelling with jinyoung ✨
 
⚠️ please credit if reposting ⚠️
[#GOT7 #갓세븐 @GOT7Official #진영 #박진영 ] https://t.c…",0
1,2021-05-13 22:39:30,"RT @GOT7Official: [ #GOT7NOW ]
AAA에서 배우 박진영으로 두 개의 큰 상을 받게 해 준 아가새🐥 
늘 GOT7의 둥지가 되어줘서 고마워요 💕

🏆 Potential Award
🏆 Popularity Award

#GOT7 #…",0
73,2021-05-13 15:36:11,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
70,2021-05-13 15:41:00,탐라에 박진영씨부랄ㄹㅋㅋㅅㅅㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
69,2021-05-13 15:44:09,"RT @RUK_GOT7: Jinyoung’s At My Worst Cover 💚💚💚💚💚💚💚
#Jinyoung #진영 #박진영 
#GOT7 #갓세븐 @GOT7Official https://t.co/JRX4lJumcH",0
66,2021-05-13 15:55:39,박진영 - Honey(2001년 06월 16일) https://t.co/vOBamn5QKj via @YouTube 2001 онд Солонгост их сонсдог байлаа,0
65,2021-05-13 16:00:42,"RT @SSS___0309: 얘들아

스윙스 성균관대학교
홍준표 고려대학교
박근혜 서강대학교
이명박 고려대학교
이수만 서울대학교
성시경 고려대학교
박진영 연세대학교
방시혁 서울대학교

공부 하자",0
64,2021-05-13 16:01:57,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
63,2021-05-13 16:03:46,갓세븐 주니어 박진영 진영이 안 파는 당신들이 불쌍해!ㅜㅜ,0
62,2021-05-13 16:06:22,"RT @JustForJinyoung: GOT7 Park Jinyoung Official Account

Instagram [ jinyoung_0922jy ]
🔗https://t.co/cuSHVXu17g

Spotify [ Jinyoung ]
🔗htt…",0
61,2021-05-13 16:06:49,"RT @SBSNOW: [6월 5일 첫방송]
SBS × JYP × P NATION 초대형 프로젝트
각 회사를 대표할 차세대 보이그룹 오디션🎙

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY…",0
57,2021-05-13 16:16:34,"RT @wavecnvs: @kirby__day 7월 3일
악마판사라는 드라마가 나옵니다..
(타락판사아님!!)
지성 김민정 박규영 그리고..
&lt;&lt; 김가온 역 갓세븐 박진영 많관부 &gt;&gt; https://t.co/AvPr05yZN5",0
56,2021-05-13 16:21:05,"정보라
주호경
임지수
손지오
김찬우김유진
백승훈
이슬지
최서원
김이룸
전혜란
박진영
박성민
유혜민
김민선
신의용
주신영
한지완
강다민
박용식
장은종
박원진
안다희
정민주
consult91878 https://t.co/28hj8WNefP",0
55,2021-05-13 16:22:17,"박진영 자의식과잉 예방 좀 햇으면
하긴... 예방햇으면 애초에 가수를 안햇겟죠? 

 https://t.co/h4IPJLPH6p",0
53,2021-05-13 16:27:12,RT @Look_56: @Ineedyou_lucius 어디보자... 허버... 남... 친... 박진영... https://t.co/2829si92lI,0
52,2021-05-13 16:28:42,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
51,2021-05-13 16:32:36,갓세븐 주니어 박진영 존잘 존멋 존귀 다 하신다ㅠㅠ,0
50,2021-05-13 16:33:38,"RT @SBSNOW: [6월 5일 첫방송]
SBS × JYP × P NATION 초대형 프로젝트
각 회사를 대표할 차세대 보이그룹 오디션🎙

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY…",0
48,2021-05-13 16:34:37,"RT @SoS_ForMarkJin: If I could plant a flower for every time I miss you, I could walk through my garden forever.

#MarkTuan   #마크  #段宜恩 #갓세…",0
47,2021-05-13 16:37:53,"RT @NeunG_G2534: จินยองฝากบอกมาค่ะ
#Jinyoung #Parkjinyoung #진영 #박진영
#GOT7 #갓세븐 #IGOT7 #아가새
@GOT7Official 🍑 https://t.co/Czdrk8ReP3",0
