,Tweeted Date,Tweet Description,Popularity Count
12,2021-05-10 23:28:41,@GOT7BB50th @JAYBDEF___ @marktuan @JacksonWang852 @GOTYJ_Ars_Vita @BamBam1A @yugyeom @BAMBAMxABYSS @GOT7Official พ… https://t.co/M5N8hjmYAx,0
15,2021-05-10 23:25:56,"RT @fatemeh7for7: Jinyoung iron man😱😱😱
#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official https://t.co/KkME22vx73",0
16,2021-05-10 23:25:40,RT @callmebyronn: 박진영이 무대하는 그 순간의 자유를 위해 매일 매일 하고 싶지 않은 일을 꾸준히 한다고 했는데 정말 공감이다 꾸준히 준비하면 설렘이 두려움을 압도한다는 말도 있지 않나,0
17,2021-05-10 23:24:10,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
19,2021-05-10 23:12:04,"김소연
이상희차은희
김선희
김홍민
김민선
이근일
주영희
양현아
안성민
서인선
강승희
김신애
박진영
이현주
이지혜
이승희
박진경
이혜영
홍혜진
이미란
이지연
차미진
송성훈
severe87714 https://t.co/7AsSR5lzEN",0
39,2021-05-10 21:46:37,"Noventa e cinco 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
41,2021-05-10 21:46:36,"Noventa e três  

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
77,2021-05-10 18:27:30,살짝 박진영생각날뻔했음,0
69,2021-05-10 18:50:55,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
63,2021-05-10 19:03:27,갓세븐 주니어 박진영 진영이 얼굴 체고존엄b,0
64,2021-05-10 19:01:20,"RT @GOT7Official: [V CH+]
박진영의 일탈
2017. 12. 03 PM 4:00
COMING SOON!

https://t.co/eWeTkxvZlV
#GOT7 #진영 https://t.co/6uuRmQM5rU",0
65,2021-05-10 18:57:04,@studyingoso 박진영이랑 필끼는 유전자가 1프로도섞이지앟앗어.,0
66,2021-05-10 18:54:55,"RT @fatemeh7for7: Jinyoung iron man😱😱😱
#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official https://t.co/KkME22vx73",0
67,2021-05-10 18:54:26,@studyingoso 박진영같은디,0
68,2021-05-10 18:52:24,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
70,2021-05-10 18:50:54,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
61,2021-05-10 19:08:15,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
71,2021-05-10 18:47:58,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
72,2021-05-10 18:43:21,"RT @OT7Ahga: Don't know about you but we miss Jinyoung A LOT 😩

#Jinyoung #진영 #박진영 @GOT7Official #GOT7 #갓세븐 🌿 https://t.co/t05YLd8qFr",0
73,2021-05-10 18:41:18,"RT @fatemeh7for7: My Spiderman jinyoung is so perfect.
I'm in love... Again
#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official https://t.co/8ac72P…",0
74,2021-05-10 18:40:48,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
1,2021-05-10 23:47:57,@_02M0 헐 저를 위한 맞춤형팬싸질문이엇굼여.. 저 지금 그거 깨닫고 감동 받았어요..  근데 예지가 박진영 좋아하면 어케요. 저 눈새 되는 겅미.. ㅠㅠ,0
76,2021-05-10 18:27:44,"RT @GOT7Official: [ #GOT7NOW ]
AAA에서 배우 박진영으로 두 개의 큰 상을 받게 해 준 아가새🐥 
늘 GOT7의 둥지가 되어줘서 고마워요 💕

🏆 Potential Award
🏆 Popularity Award

#GOT7 #…",0
62,2021-05-10 19:05:44,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
60,2021-05-10 19:08:52,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
42,2021-05-10 21:46:36,"Noventa e dois 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
50,2021-05-10 20:18:07,RT @lris_AI: 머.... 지우님.... 박진영되는건가요....? https://t.co/A93FTE88xb,0
43,2021-05-10 21:46:36,"Noventa e um 

#Jinyoung  ~ #박진영 ~ #진영 ~ 갓세븐 진영
@GOT7Official",0
44,2021-05-10 21:42:52,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
45,2021-05-10 21:38:29,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
46,2021-05-10 21:09:21,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
47,2021-05-10 21:06:57,"RT @jaworskanina4: @MarkJinLoveLoop is beautiful .. 
#Jinyoung #박진영 #진영 
#จินยอง 
#갓세븐 #GOT7 @GOT7Official",0
49,2021-05-10 20:45:20,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
51,2021-05-10 20:13:16,"RT @GOT7Official: [ #GOT7NOW ]
아가새의 월요일을 위한 깜짝 선물이 찾아왔어요🎁
꽃보다 아름다운 진영이 보고 힐링하세요🌸
오늘 밤 9시 30분 사이코메트리 그녀석 본방사수도 잊지 말기!

#GOT7 #갓세븐
#Jinyoung…",0
58,2021-05-10 19:15:33,"RT @GOT7Official: GOT7 진영 &lt;사이코메트리 그녀석&gt; DRAMA FANMEETING IN BANGKOK

2019.07.21 SUN

#GOT7 #갓세븐
#Jinyoung #진영 #박진영
#사이코메트리그녀석
#HEISPSYCHOMET…",0
52,2021-05-10 19:54:50,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
53,2021-05-10 19:48:36,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
54,2021-05-10 19:44:49,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
55,2021-05-10 19:33:20,갓세븐 주니어 박진영 진영이 까면 사살 (((진영))),0
56,2021-05-10 19:32:52,"김기현
이창훈
정재동
이정연
최민호이지영
안송이
이남훈
김은빈
유경혜
박흥주
장진호
강정수
김태환
이대진
이현정
박진영
엄미영
이채원
이윤미
방영준
심혜미
박준한
서다미
concerned78165 https://t.co/zjLrWSOS8e",0
57,2021-05-10 19:28:03,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
149,2021-05-10 16:02:35,갓세븐 주니어 박진영 사랑아 진영해!♡,0
