,Tweeted Date,Tweet Description,Popularity Count
120,2021-05-08 07:00:06,비 내리기 직전 그 순간이 너무 짜릿하지 않아?,0
87,2021-05-08 11:38:41,"RT @withMBC: [⚡강제소환 엠고리즘⚡] 이깡하다 이깡하다❣️
댄스 신고식 레전드 #비 의 3단 꺽기 춤🕺 #rain

#강호동의천생연분 中 MBC20030614방송

MBC 창사 60주년 기념 60개 프로그램 다시보기 무료!
지금 https…",0
10,2021-05-14 21:53:31,@bamhabyeol 과일맥쮸는 오타크링거 망고랑 예거 복숭아/자몽.... 그리고 템트 딸기맛.... 써머스비 괜찮구 그냥 맥주는 개인적으로 산미구엘이랑 블루문이랑 호가든 마시쒀요 테라도 낫배드,0
22,2021-05-09 03:21:25,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
37,2021-05-09 01:04:09,"[OnlyHit K-Pop] Right now: You're here with Rain 비 오는 날이 좋아질 것 같아 (With Chamsom)
 by Saevom, Chamsom Join us on https://t.co/nsGoir2cYH",0
50,2021-05-08 16:48:53,내일 비온답니다! 우산들 챙기세요 =) by 날씨봇 Rain,0
49,2021-05-08 16:49:53,"내일 May 10, 2021 '서울'에 비가 온다고 하네요. 우산 꼭 가지고 외출해주세요.Rain 일기예보 출처 Yahoo: https://t.co/dUhzIaj8Mi",0
48,2021-05-08 18:04:02,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
47,2021-05-08 18:10:05,"아름답게 빛나던 계절이 지나도
지금처럼 영원히 나를 적셔줄래
-여름비 (Summer Rain)-",0
46,2021-05-08 20:24:04,"🤩❤️
Rain e Kim Tae Hee in backstage, bellissimi e innamoratissimi
Noi sono teneri? 
EllieUnni 🦋
#rain #kimtaehee #비… https://t.co/K3SQUL8YVV",0
